,product_id,product_name,description,price,consumer_description
129,38574,Sony BD/DVD Home Theater System - BDVIS1000,"Sony BD/DVD Home Theater System - BDVIS1000/ S-AIR Wireless Capability/ XMB (Xross Media Bar) Graphical User Interface/ Precision Cinema HD With HDMI Upscaler/ 24p True Cinema/ Deep Color/ x.v.Color/ 480i/480p/576i/576p/720p/1080i/1080p(60Hz) Resolution With HDMI/ Dolby Digital, Dolby Digital Plus, Dolby TrueHD, DTS, DTS-HD High Resolution, DTS-HD Master Audio, LPCM 2ch, LPCM 6ch, LPCM 8ch Decoder With HDMI/ Black Finish",$999.00,"The Sony BD/DVD Home Theater System - BDVIS1000 is an all-in-one entertainment system that brings the theater experience right into your living room. This sleek and compact system combines a Blu-ray and DVD player with a powerful surround sound system, creating an immersive audio and visual experience. With its high-definition playback capabilities, it allows you to enjoy your favorite movies and shows in stunning clarity, while the included speakers deliver crisp and dynamic sound. Additionally, the BDVIS1000 has built-in Wi-Fi, enabling you to access popular streaming services and enjoy a wide range of online content. Its user-friendly interface and convenient remote control make it easy to navigate and control your entertainment. Whether you're watching movies, listening to music, or streaming content, this Sony home theater system offers a high-quality and convenient solution for your home entertainment needs."
130,38587,Canon Printer Color Ink Cartridge - CL211,"Canon Printer Color Ink Cartridge - CL211/ FINE Technology For Exceptional Sharpness And Detail/ New Inks Improve Coloring, Color Gamut, And Color Fastness/ Compatible With PIXMA MP480",$20.99,"The Canon Printer Color Ink Cartridge - CL211 is a high-quality ink cartridge specifically designed for Canon printers. This cartridge contains color ink that produces vivid and vibrant prints with accurate and precise color representation. It is easy to install and provides reliable performance for all your printing needs, whether you are printing documents, photos, or other graphics. With the CL211 ink cartridge, you can expect sharp and professional-looking prints every time, making it an essential accessory for any Canon printer user."
131,38619,LG Washer Dryer White Stacking Kit - WSTK1,LG Washer Dryer White Stacking Kit - WSTK1/ Stack Dryer On Top Of The Washer/ Free Up Much-Needed Space In The Laundry Room/ White Finish,,"The LG Washer Dryer White Stacking Kit - WSTK1 is a convenient and space-saving solution for those who want to stack their LG washer and dryer units. This kit allows you to securely stack your washer and dryer on top of each other, optimizing floor space in your laundry room. The white color seamlessly matches your existing appliances for a sleek and cohesive look. With this stacking kit, you can enjoy the benefits of a washer and dryer combo without sacrificing valuable space in your home."
132,38640,Transcend 2.5' SATA Solid State Disk - TS128GSSD25SM,Transcend 2.5' SATA Solid State Disk - TS128GSSD25SM/ RoHS Compliant/ Fully SATA I Compatible/ Non-Volatile Flash Memory/ Built-In ECC/ Lower Power Consumption/ Shock Resistance/ Used In Most Notebook Computers And Mainstream PCs,,"The Transcend 2.5' SATA Solid State Disk (SSD) is a cutting-edge storage solution that offers consumers faster and more reliable performance compared to traditional hard disk drives. Designed to fit into standard laptop or desktop computer SATA ports, this SSD provides a generous 128GB of storage capacity. With its solid-state technology, it boasts lightning-fast data transfer speeds, making file transfers and application launches incredibly swift. Additionally, the TS128GSSD25SM is built to withstand shocks and vibrations, ensuring data integrity even in demanding usage scenarios. With its compact size, high capacity, and impressive performance, this Transcend SSD is the perfect upgrade for anyone seeking improved storage capabilities for their computer."
133,38644,Skullcandy CHOPS Headphones In Black Chrome - HH26SKC01,"Skullcandy CHOPS Headphones In Black Chrome - HH26SKC01/ 15mm Speaker/ Hanger Anchor Design/ Frequency Range Of 18 ? 20,000 Hz/ 1.2m Cord Length/ 3.5mm Gold Plated Plug/ Black Chrome Finish",$24.95,"The Skullcandy CHOPS Headphones in Black Chrome are stylish and reliable headphones designed for active individuals. These headphones feature a comfortable and secure over-ear design that stays in place during workouts or other high-intensity activities. With their durable construction and sweat-resistant design, they are perfect for anyone who enjoys exercising or being on the move. The sleek black chrome finish not only adds a touch of elegance but also ensures visibility, making them safe to use during outdoor activities. Additionally, these headphones provide impressive sound quality, with rich bass and clear vocals, allowing you to enjoy your favorite music while staying active."
134,38653,Sennheiser Orange And Silver In Ear Headphones - CX380,Sennheiser Orange And Silver In Ear Headphones - CX380/ Massive Sound Despite Their Small Size/ Sweat-Proof Coating/ Noise Isolating Design/ Dynamic Drivers Guarantee Impressive Bass/ Includes Ear Adapters & Carrying Case/ Orange & Silver Finish,$79.95,"The Sennheiser Orange And Silver In-Ear Headphones - CX380 deliver an immersive and crystal-clear audio experience to enhance your music listening sessions. With their sleek orange and silver design, these headphones are not only stylish but also comfortable to wear for extended periods. The in-ear design ensures a snug fit and effectively blocks out external noise. The CX380 headphones feature powerful and dynamic sound quality, allowing you to enjoy rich bass and detailed highs. They come with different-sized ear tips to ensure a personalized and secure fit for every user. Whether you're on your daily commute, working out, or simply relaxing at home, these headphones will be your perfect companion to enjoy your favorite tunes with exceptional audio clarity and enhanced bass response."
135,38693,Samsung 46' Series 8 LCD Black Flat Panel HDTV - LN46A850,"Samsung 46' Series 8 LCD Black Flat Panel HDTV - LN46A850/ 1920 x 1080p Full HD Resolution/ Touch Of Color Design/ Pre-Loaded Content Library/ DLNA/ Super Slim Depth Narrow Bezel/ Auto Motion Plus 120Hz/ 50,000:1 Dynamic Contrast Ratio/ 4ms Response Time/ SRS TruSurround/ Built-In Digital Tuner (ATSC/Clear QAM)/ Black With Red Accent Finish",,"The Samsung 46"" Series 8 LCD Black Flat Panel HDTV is a top-of-the-line television that brings unparalleled picture quality and immersive entertainment experience right to your living room. With its sleek black design and slim profile, this HDTV not only delivers stunning visuals but also enhances the overall aesthetics of your space. The 46"" screen size offers a generous display area, allowing you to enjoy your favorite movies, TV shows, and sports in vivid detail and vibrant colors. Equipped with advanced LCD technology, this HDTV offers exceptional clarity and sharpness, ensuring that every scene comes to life with stunning realism. Whether you're watching a thrilling action sequence or a nature documentary, the immersive audio output further adds to the overall cinematic experience. With built-in HDMI ports and USB connectivity, you can easily connect your devices and enjoy your favorite multimedia content hassle-free. The Samsung 46"" Series 8 LCD Black Flat Panel HDTV is a perfect choice for those seeking a high-quality, feature-rich television that delivers an unmatched viewing experience."
136,38697,Logitech Cordless Desktop MX 5500 Revolution Keyboard And Mouse Combination - 920000383,Logitech Cordless Desktop MX 5500 Revolution Keyboard And Mouse Combination - 920000383/ Cordless Laser Mouse/ Revolutionary Scroll Wheel/ Precise Click-To-Click Scrolling/ Rapid Charging Stand/ Dynamic LCD Keyboard Display/ Bluetooth Wireless Technology/ SecureConnect Technology/ Black Finish,$169.00,"The Logitech Cordless Desktop MX 5500 Revolution Keyboard and Mouse Combination is a wireless set that offers convenience and efficiency for everyday computer use. The keyboard features a comfortable design with a range of multimedia controls for easy access to music, videos, and other media. The mouse, equipped with high-precision laser tracking, provides smooth and accurate cursor movement. This combination also boasts a long battery life, eliminating the need for frequent replacements. With its sleek design and advanced features, the Logitech Cordless Desktop MX 5500 Revolution is a reliable and user-friendly option for anyone seeking a high-performance keyboard and mouse set."
137,38704,VMware Fusion 2 For Mac - VMFM20BX2,VMware Fusion 2 For Mac - VMFM20BX2/ Run Windows Side-By-Side With Mac OS X Without Rebooting/ 3D And High Definition Video Acceleration/ USB Device Support/ Multiple Display Support/ Seamless Keyboard Mapping/ Embedded Antivirus And Antispyware Protection/ Mac OS X Leopard Integration/ Boot Camp Support/ Multiple CPU Virtual Machines,$79.00,"VMware Fusion 2 for Mac is a software that allows Mac users to run different operating systems, such as Windows, Linux, or even older versions of macOS, on their Mac computers. This means you can access various software and applications that may only be available on other operating systems, all within the familiar Mac interface. With VMware Fusion 2, you can easily switch between different operating systems and enjoy the flexibility and convenience of running multiple systems on your Mac without the need for separate hardware."
138,38726,Sanus SC1A Black VisionMount Series Ceiling Mount For Small LCD Flat Panels - SC1AB,Sanus SC1A Black VisionMount Series Ceiling Mount For Small LCD Flat Panels - SC1AB/ Fits Most 13' - 26' LCD Flat Panel Televisions/ VESA Compatible TV Bracket/ SmoothLock Technology/ Built-In Wire Management System/ 50 Lbs Capacity/ Black Finish,$99.99,"The Sanus SC1A Black VisionMount Series Ceiling Mount is a versatile and sturdy mounting solution for small LCD flat panel TVs. With its sleek black design, it complements any home decor. This ceiling mount securely holds your TV, allowing you to free up floor space and achieve the optimal viewing angle. It is perfect for smaller rooms, bedrooms, or areas with limited wall space. The SC1AB ensures easy installation with its QuickConnect feature, and it offers adjustable tilt, swivel, and rotation options to customize your viewing experience. Whether you want to watch your favorite shows or movies from the comfort of your bed or enhance your gaming setup, this ceiling mount provides a safe and convenient solution for mounting your small LCD flat panel TV."
139,38733,Kensington Mini Battery Pack And Charger For iPhone And iPod - K33442US,"Kensington Mini Battery Pack And Charger For iPhone And iPod - K33442US/ Includes Retractable USB Charging Cable/ High-Capacity, Rechargeable Lithium-Ion Polymer Battery Pack/ LED Battery Meter/ Cap Converts Into A Kickstand/ Black Finish",,"The Kensington Mini Battery Pack and Charger for iPhone and iPod (model K33442US) is a portable and compact device that provides users with instant power on the go for their Apple devices. This battery pack and charger offers a convenient solution for those always running low on battery or when an outlet is not readily available. With its sleek design and lightweight construction, it can easily fit into pockets or small bags. Simply plug in your iPhone or iPod using the included cable, and the Mini Battery Pack will charge your device efficiently. Its LED indicator lets you know the current battery level of the pack, ensuring you never run out of power unexpectedly. This reliable accessory is perfect for those who rely heavily on their Apple devices and need a reliable backup charging solution."
140,38735,Logitech diNovo Edge Keyboard Windows Edition - 967685,Logitech diNovo Edge Keyboard Windows Edition - 967685/ PerfectStroke Key System/ Innovative TouchDisc/ Charging Base/ Bluetooth Wireless Technology/ 38 mm Circular Touch Pad With Horizontal And Vertical Scrolling/ Black Finish,$179.00,"The Logitech diNovo Edge Keyboard Windows Edition is a sleek and stylish keyboard designed for both functionality and aesthetics. With its slim, low-profile design and brushed aluminum accents, it adds a touch of elegance to any desktop setup. This wireless keyboard offers a comfortable typing experience with its PerfectStroke key system, providing precise and quiet keystrokes. It features a built-in touchpad, eliminating the need for a separate mouse, and offers convenient media control shortcuts for easy navigation of music and video playback. With its long battery life and advanced Bluetooth technology, the Logitech diNovo Edge Keyboard Windows Edition is a reliable and convenient choice for Windows users seeking a premium and stylish keyboard."
141,38751,Panasonic Yellow 4GB SDHC Memory Card - RPSDV04GU1K,Panasonic Yellow 4GB SDHC Memory Card - RPSDV04GU1K/ Class 6/ Up To 20MB/s Read-Out Or Write-In Data Transfer Rate/ 4GB Storage Capacity/ Yellow Finish,,"The Panasonic Yellow 4GB SDHC Memory Card is a reliable and high-performing storage solution for capturing and storing your precious memories. With its generous 4GB capacity, it provides ample space to store your photos, videos, and other important files. Its yellow color makes it easy to locate and identify among other memory cards. Whether you are using it in a digital camera, camcorder, or other SDHC-compatible device, this memory card offers fast and seamless performance, ensuring smooth data transfer and quick access to your files. Experience peace of mind with the Panasonic Yellow 4GB SDHC Memory Card, knowing that your valuable data is safely stored and ready to be accessed whenever you need it."
142,38767,Coby 7' Black Widescreen TFT Portable DVD CD MP3 Player - TFDVD7006,"Coby 7' Black Widescreen TFT Portable DVD CD MP3 Player - TFDVD7006/ Compact Portable Design/ 480 x 240 Display Resolution/ 16:9 Widescreen TFT Color Display/ DVD, DVD±R/RW, CD, CD-R/RW, JPEG And MP3 Compatible/ Anti-Skip Circuitry/ Dolby Digital Decoder/ Digital And Analog AV Outputs/ NTSC/PAL Video System/ Black Finish",$97.00,"The Coby 7' Black Widescreen TFT Portable DVD CD MP3 Player, model number TFDVD7006, is a stylish and compact entertainment device that allows you to watch movies, listen to your favorite music, and view photos while on the go. Its wide 7-inch screen provides enhanced clarity and color, ensuring an immersive viewing experience. Equipped with a built-in DVD player, it can play DVD movies and also supports CDs and MP3 files for your music collection. Its portable design and rechargeable battery make it ideal for travel, allowing you to enjoy your media anytime, anywhere."
143,38773,Sony Black HD Radio With Dock For iPod And iPhone - XDRS10HDIP,Sony Black HD Radio With Dock For iPod And iPhone - XDRS10HDIP/ iPod And iPhone Dock/ Clear Static-Free HD Digital Radio Reception/ FM Multicasting/ No Monthly Subscription Fees/ Backlit LCD Display/ Digital Tuning/ Clock With Alarm Time Setting/ Wireless Remote Control/ Stereo Speakers With Bass Reflex Sound System/ Black Finish,,"The Sony Black HD Radio with Dock for iPod and iPhone - XDRS10HDIP is a sleek and compact audio system that offers an immersive listening experience. It combines the benefits of traditional radio with the convenience of digital technology. The built-in dock allows you to connect your iPod or iPhone, providing easy access to your favorite tunes and playlists. With high-definition radio capabilities, you can tune in to a wide range of stations with crystal-clear sound quality. The system also features an alarm clock, so you can wake up to your favorite music or radio station. Overall, this Sony product offers a seamless blend of modern functionality and superior audio performance, making it a perfect choice for any music lover."
144,38777,Nikon Black COOLPIX S210 Li-Ion Rechargeable Battery - ENEL10,Nikon Black COOLPIX S210 Li-Ion Rechargeable Battery - ENEL10/ Compatible With COOLPIX S Series Digital Cameras/ Black Finish,,"The Nikon Black COOLPIX S210 Li-Ion Rechargeable Battery is a high-quality power source designed specifically for Nikon COOLPIX S210 cameras. This rechargeable battery offers long-lasting performance, allowing users to capture more photos and videos without worrying about running out of power. With its reliable and efficient design, this battery is a perfect accessory for photographers who want to extend their shooting time and capture unforgettable moments with their Nikon COOLPIX S210 camera."
145,38781,Griffin Black TuneBuds Mobile For iPod And iPhone - 9410TUNBMBLB,Griffin Black TuneBuds Mobile For iPod And iPhone - 9410TUNBMBLB/ Compatible With iPhone And iPod/ Three Sizes Of Cushioned Silicone Earpads/ High-Sensitivity Microphone/ ControlMic Button/ Earphone Cable/ Black Finish,,"The Griffin Black TuneBuds Mobile for iPod and iPhone (9410TUNBMBLB) is a pair of sleek and stylish earphones designed specifically for Apple devices. These earphones provide high-quality audio with clear and crisp sound. The black color adds a touch of sophistication, making them a fashionable choice for music lovers on-the-go. The ergonomic design ensures a comfortable fit, allowing users to wear them for extended periods without any discomfort. With a built-in microphone and remote control, users can easily manage their calls and control their music playback without having to reach for their device. The Griffin Black TuneBuds Mobile offers excellent audio performance and convenience, making it the perfect accessory for iPod and iPhone users."
146,38782,Sony VAIO FW Series Black Notebook Computer - VGNFW378JB,Sony VAIO FW Series Black Notebook Computer - VGNFW378JB/ 2.40GHz Intel Core 2 Duo processor P8600/ 16.4' (1920 x 1080) XBRITE-FullHD Widescreen Display/ 320GB Serial ATA 7200rpm Hard Drive/ Built-In 1.3 Megapixel MOTION EYE Camera And Microphone/ 4GB PC2-6400 (2GBx2) Installed Memory (Maximum Up To 8GB)/ 1066MHz Front Side Bus Speed/ 3MB L2 Cache/ Blu-ray Disc Support (Read / Write 2x Max)/ Genuine Microsoft Windows Vista Home Premium 64-Bit/ Black Finish,,"The Sony VAIO FW Series Black Notebook Computer is a stylish and powerful laptop designed for everyday consumer use. With its sleek black design, it exudes elegance while packing a punch in terms of performance. The notebook features a large 16.4-inch display that delivers HD visuals, making it perfect for watching movies and browsing the web. It also boasts an Intel Core processor, ensuring smooth multitasking and speedy performance. Equipped with ample storage space and advanced graphics capabilities, this Sony VAIO notebook is ideal for entertainment, productivity, and everyday computing needs."
147,38784,Sanus 30' - 50' Full-Motion Flat Panel TV Black Wall Mount - LRF118B1,Sanus 30' - 50' Full-Motion Flat Panel TV Black Wall Mount - LRF118B1/ Swivel Motion/ Low Profile/ Virtual Axis Technology/ Easy Access To Wires/ Universal Mounting Brackets/ Black Finish,$349.00,"The Sanus 30' - 50' Full-Motion Flat Panel TV Black Wall Mount - LRF118B1 is a high-quality wall mount designed to securely hold and display your flat panel TV. With its full-motion capabilities, you can effortlessly adjust the angle and position of your TV for optimal viewing from anywhere in the room. The sleek black finish adds a modern touch to your home decor, while the durable construction ensures that your TV remains securely mounted on the wall. This wall mount is compatible with TVs ranging from 30 to 50 inches in size, making it suitable for a wide range of screen sizes. With the Sanus Full-Motion Wall Mount, you can enjoy an immersive TV viewing experience with the added convenience of adjustable positioning."
148,38794,Belkin White Switch-To-Mac Cable - F4U001,Belkin White Switch-To-Mac Cable - F4U001/ Allows You To Seamlessly Transfer All Your Important Data/ Eliminates The Need To Set Up A Complex Network/ Transfers Data At USB 2.0 Speeds/ Cool LED Lighting Indicates Transfer Status/ White Finish,,"The Belkin White Switch-To-Mac Cable, model number F4U001, is a handy accessory that allows users to easily transfer their files, documents, and settings from a PC to a Mac computer. With a simple plug-and-play design, this white cable makes the transition effortless and seamless. Whether you're switching to a Mac for the first time or upgrading your existing PC, this cable provides a hassle-free way to transfer your data without the need for additional software or complicated setup. Say goodbye to tedious manual transfers or expensive data migration services, and embrace a convenient solution with the Belkin White Switch-To-Mac Cable - F4U001."
149,38796,Belkin Leather Folio For 2G iPod Touch - F8Z373,"Belkin Leather Folio For 2G iPod Touch - F8Z373/ Soft, Durable Leather/ Soft-Microfiber Lining/ Velcro Fastening/ Clear Screen Protector Allows Easy Navigation/ Access To Ports And Dock Connector/ Black Finish (iPod Not Included)",$29.00,"The Belkin Leather Folio is a sleek and stylish protective case designed specifically for the 2nd generation iPod Touch. Made with genuine leather, it offers a premium look and feel while safeguarding your device from scratches, dust, and bumps. The folio design provides full access to all ports and buttons, allowing for easy charging and use of headphones without having to remove the case. It also features a secure closure, keeping your iPod Touch securely in place when not in use. With its combination of functionality and elegance, the Belkin Leather Folio is the perfect companion for your 2nd generation iPod Touch."
150,38798,Peerless Black Flat Panel TV Stand - SS550PBK,Peerless Black Flat Panel TV Stand - SS550PBK/ Supports 32' To 50' Flat Panel TVs/ Vertical Screen Adjustment Feature/ Internal Cable Management/ Adjustable Glass Shelving/ Black Finish,,"The Peerless Black Flat Panel TV Stand - SS550PBK is a sleek and versatile option for securely mounting your flat panel television. This stand is designed to accommodate TV screens ranging from 32 to 50 inches, and it boasts a modern aesthetic with its black finish. With its durable construction, this TV stand offers stability and a stylish way to display your television in any room. It features an adjustable height, allowing you to find the perfect viewing angle, and includes a bottom shelf for storing various media components. With its easy installation process, the Peerless Black Flat Panel TV Stand offers a reliable and convenient solution for enhancing your TV viewing experience."
151,38800,Canon EOS Rebel XSi Silver Digital SLR Camera - XSIREB1855S,Canon EOS Rebel XSi Silver Digital SLR Camera - XSIREB1855S/ 12.2 Megapixel/ DIGIC III Image Processor/ Extensive Noise Reduction Technology/ Auto Optimization/ 3.0' LCD Monitor/ Compatible With Compact SD And SDHC Memory Cards/ EOS Integrated Cleaning System/ 18-55MM Lens Included/ 2756B003/ Silver Finish,$799.00,"The Canon EOS Rebel XSi Silver Digital SLR Camera is a high-quality camera that is perfect for newbie photographers who want to capture stunning images. It features a sleek silver design and comes equipped with an 18-55mm lens for versatile shooting. With its 12.2-megapixel sensor, this camera delivers crisp and vibrant photos with exceptional detail. It also offers advanced features like a 3-inch LCD screen for easy framing and reviewing shots, as well as an autofocus system for quick and precise focusing. Whether you're a photography enthusiast or just looking to capture everyday moments, the Canon EOS Rebel XSi is a reliable and user-friendly choice that will help you unleash your creativity."
152,38806,Canon XH A1S Black High Definition HDV Camcorder - XHA1S,Canon XH A1S Black High Definition HDV Camcorder - XHA1S/ 20x HD L Series Zoom/ 0.57' Widescreen Viewfinder/ 2.8' Widescreen LCD Screen/ High-Performance Stereo Electric Condenser Microphone/ SuperRange Optical Image Stabilization/ DIGIC DV II HD Image Processor/ 1440 x 1080 Pixels/ Instant Auto Focus/ Black Finish,,"The Canon XH A1S Black High Definition HDV Camcorder is a professional-grade video camera that offers exceptional video quality. Featuring a sleek black design, this camcorder allows users to capture high definition footage with stunning clarity and detail. With its advanced technology, it delivers vibrant colors and sharp images, making it perfect for capturing special moments and professional video projects. The XH A1S also provides flexibility and control, allowing users to adjust various settings to achieve their desired results. It is a reliable and powerful tool that ensures professional-level video recording for any user."
153,38813,Speck ToughSkin Black Case For 4th Generation iPod Nano - NN4TSBLK,Speck ToughSkin Black Case For 4th Generation iPod Nano - NN4TSBLK/ Tough Custom-Fit Protective Case/ Durable Shock-Absorbing Material/ Detachable Rotating Belt Clip/ Openings To All Connections And Controls/ Black Finish,$29.00,"The Speck ToughSkin Black Case is a highly durable and protective case specifically designed for the 4th generation iPod Nano. With its rugged construction and shock-absorbent materials, this case offers ultimate protection against accidental drops, bumps, and scratches. The sleek black design not only enhances the overall look of your iPod Nano but also provides easy access to all buttons and ports. Whether you are on-the-go or working out, the Speck ToughSkin Black Case ensures that your iPod Nano remains safe and intact."
154,38826,Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155,"Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155/ 0.6 Cu. Ft. Capacity/ Multifunctional Countertop Oven/ Easy-Clean Interior/ Touchpad Controls/ Bagel, Reheat And Defrost Buttons/ Clock And Oven Timer/ Stainless Steel Front Panels With Brushed Chrome Handle/ Matte Black Finish",$139.00,"The Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155 is a versatile kitchen appliance that makes toasting, baking, and broiling quick and effortless. Its sleek matte black design adds a touch of elegance to any countertop. With its 6-slice capacity, it can easily handle toasting bread and bagels for the entire family. The Exact Heat technology ensures precise temperature control, guaranteeing perfect results every time. The oven features multiple functions, including bake, broil, toast, and keep warm, giving you the flexibility to cook a variety of dishes. The easy-to-use controls and clear display make operation a breeze. Additionally, the removable crumb tray and nonstick interior allow for easy cleaning and maintenance. Whether you need to toast your breakfast or bake a quick dinner, the Cuisinart Exact Heat Matte Black Toaster Oven Broiler is a reliable and convenient kitchen companion."
155,38831,Tripp-Lite Black 25 Foot SVGA HD15M To HD15M Computer Monitor Cable - P502025,Tripp-Lite Black 25 Foot SVGA HD15M To HD15M Computer Monitor Cable - P502025/ 25 Foot Length/ Foil-Shielding For Maximum EMI/RFI Protection/ Constructed From Mini-Coax And Paired Video/ Gold Plated Connectors And Gold Plated Copper Contacts/ HD15 Male To HD15 Male Molded Connectors/ Black Finish,,"The Tripp-Lite Black 25 Foot SVGA HD15M To HD15M Computer Monitor Cable is a high-quality cable that allows you to connect your computer to a monitor with ease. With a length of 25 feet, it provides flexibility and convenience, allowing you to place your monitor wherever you want. The SVGA HD15M to HD15M connectors ensure a secure and reliable connection, delivering crisp and clear video and audio signals. This cable is perfect for gamers, graphic designers, or anyone who wants an enhanced viewing experience without compromise."
156,38834,Nokia T-Mobile Unlocked Cellular Phone - N96,Nokia T-Mobile Unlocked Cellular Phone - N96/ 5 Megapixel Camera/ 3G High Speed Data Access/ GSM 850/900/1800/1900/ HSDPA 850/1900/ 2.8' Display/ Wi-Fi 802.11 b/g UPnP Technology/ microSD Card Slot/ 16GB Internal Memory/ Built-In GPS Receiver/ Stereo FM Radio With RDS/ DVB-H TV Broadcast Receiver/ TV Out/ Up To 4 Hours Talk Time/ 220 Hours Standby Time/ $599.00 With 2yr Service Agreement/ Activation Or Handset Upgrade Available In Store For Illinois Market Customers Only,,"The Nokia T-Mobile Unlocked Cellular Phone - N96 is a versatile and reliable mobile phone that allows users to stay connected on the go. With its unlocked status, the phone can be used with any carrier, providing flexibility and freedom. The N96 offers a range of features, including a large display, built-in camera, and expandable memory, making it ideal for capturing and sharing photos, videos, and memories. Additionally, it supports internet browsing, messaging, and social media apps, ensuring seamless connectivity for both work and personal use. With its sleek design and user-friendly interface, the Nokia N96 is a great choice for anyone looking for a dependable and feature-rich cellular phone."
157,38873,Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA,Denon Home Theater Receiver And Boston Acoustics 5.1 Speaker System Package - DHT589BA/ 2 HDMI Inputs/ Sirius Satellite Radio Ready/ Audyssey Dynamic EQ And Volume Technology/ 1/2' Soft Dome Tweeter Center  And Satellite Speakers/ 3' Mid-Bass Drivers Satellite Speakers/ Dual 3' Mid-Bass Drivers Center Speaker/ 8' Down-Firing Subwoofer With 100W Power Amplifier,$499.00,"The Denon Home Theater Receiver and Boston Acoustics 5.1 Speaker System Package (DHT589BA) is a complete audio setup that brings the cinema experience to your living room. The package includes a high-performance receiver from Denon, which acts as the control center for your home theater system, allowing you to connect and control various audio devices. The system also includes a 5.1 speaker package from Boston Acoustics, consisting of front and rear speakers, a center speaker, and a powerful subwoofer. Together, these components deliver immersive surround sound and crystal-clear audio, optimizing your movie-watching, music listening, and gaming experiences. With easy setup and expert craftsmanship, this package is designed to enhance your home entertainment and create an immersive audio environment."
158,38876,Apple iWork 09 Software Individual Pack For Mac - MB942ZA,"Apple iWork 09 Software Individual Pack For Mac - MB942ZA/ Creating The Perfect Brochure, Flyer, Report Or Resume Is Faster And Easier Than Ever Using Pages 09/ Create Spreadsheets, Organize Data And Write Formulas With Simple Yet Powerful Tools Using Numbers 09/ Easily Create Sophisticated Animations With Magic Move/ Dramatically Reduce File Size Without Compromising Quality/ Save Your iWork Document As A Word, Excel Or PowerPoint File/ Individual Pack",$79.00,"The Apple iWork 09 Software Individual Pack for Mac (MB942ZA) is an all-in-one productivity suite designed specifically for Mac users. It includes three essential applications: Keynote, Pages, and Numbers. Keynote allows users to create stunning presentations with its easy-to-use interface and a wide range of design tools. Pages is a powerful word processing application that offers advanced formatting options and the ability to create professional-looking documents effortlessly. Numbers is a comprehensive spreadsheet program with easy-to-use formulas and attractive charts and graphics. With iWork 09, Mac users can effortlessly create and edit documents, spreadsheets, and presentations, making it an essential tool for individuals looking to enhance their productivity and creativity."
159,38880,Apple iWork 09 Software Family Pack For Mac - MB943ZA,"Apple iWork 09 Software Family Pack For Mac - MB943ZA/ Creating The Perfect Brochure, Flyer, Report Or Resume Is Faster And Easier Than Ever Using Pages 09/ Create Spreadsheets, Organize Data And Write Formulas With Simple Yet Powerful Tools Using Numbers 09/ Easily Create Sophisticated Animations With Magic Move/ Dramatically Reduce File Size Without Compromising Quality/ Save Your iWork Document As A Word, Excel Or PowerPoint File/ 5 User Family Pack",$99.00,"The Apple iWork 09 Software Family Pack for Mac is a comprehensive productivity software suite designed to help Mac users create stunning documents, presentations, and spreadsheets. With this software, users can effortlessly create professional-looking documents using Pages, design visually appealing presentations with Keynote, and organize and analyze data effectively using Numbers. The family pack allows installation on multiple Mac computers, making it perfect for households or small businesses with multiple users. Whether you need to create reports, develop presentations, or manage financial data, the Apple iWork 09 Software Family Pack provides all the necessary tools for Mac users to excel in their work."
160,38920,Transcend JetFlash V10 16GB USB Flash Drive - TS16GJFV10,Transcend JetFlash V10 16GB USB Flash Drive - TS16GJFV10/ Hi-Speed USB 2.0/ Capless Sliding Design Protects The Connector/ Easy Plug And Play Installation/ AES Encryption/ DataBackup Function/ Keychain Hook And Neck Strap/ Green Finish,$38.00,"The Transcend JetFlash V10 16GB USB Flash Drive is a convenient and portable storage device that allows you to easily transfer and store data. With a large storage capacity of 16GB, you can store a significant amount of documents, photos, videos, and other files. The compact and lightweight design makes it ideal for carrying around in your pocket or bag. With its USB 2.0 compatibility, you can quickly and effortlessly transfer files between devices. The Transcend JetFlash V10 provides a reliable and secure way to backup and transport your important files, making it a must-have accessory for anyone on the go."
161,38939,Logitech V-UBM46 QuickCam Pro 9000 Black Webcam For Windows - 960000048,Logitech V-UBM46 QuickCam Pro 9000 Black Webcam For Windows - 960000048/ Carl Zeiss Optics/ Autofocus/ HD Video/ RightLight Technology/ Integrated Microphone With RightSound Technology/ Ultra-Wide Field Of View And Intelligent Face Tracking/ Logitech Video Effects/ Downloadable Fun Filters/ Universal Monitor Clip/ Works With Windows XP And Vista/ Black Finish,,"The Logitech V-UBM46 QuickCam Pro 9000 Black Webcam is a high-quality webcam designed for Windows users. With its sleek and sophisticated black design, this webcam offers a superior video call experience, allowing you to connect with friends, family, or colleagues with crystal-clear clarity. The webcam is equipped with advanced autofocus technology, ensuring that you are always in focus, even during movement. It also features a built-in microphone that delivers clear and crisp audio, eliminating the need for an additional headset. The Logitech QuickCam Pro 9000 is easy to set up and use, making it the perfect choice for anyone looking to enhance their online communication."
